label,text,label_idx
posess,经 审理 查明 2014 年 5 月 被告人 黎某 从 梧州市 一个 花 名叫 燕子 的 女子 真实 姓名 不详 另案处理 处 获得 一批 毒品 并 带回 桂平市 西 山镇 绿景翠苑 小区 F402 房其 居住 的 房间内 收藏 2014 年 6 月 9 日 被告人 黎某 将 毒品 交由 室友 曾某某 已 判刑 保管 在 曾某某 的 卧室 内 次日 公安干警 在 曾某某 卧室 内 电脑 台上 搜出 晶体 状 毒品 可疑 物三 小包 净重 8.5 克 在 保险柜 内 搜出 咖啡色 粉末状 毒品 可疑 物 一小包 净重 27 克 晶体 状 可疑 物 一小 盒 净重 34 克 经查 上述 毒品 均 为 被告人   <e1>   黎某   </e1>   所有 经 检验 在 电脑 台上 搜获 的 三 小包 晶体 状 毒品 可疑 物在 保险柜 内 搜获 的 一小 盒 晶体 状 可疑 物中均 检出 氯胺酮 在 保险柜 内 搜获 的 一小包 咖啡色 粉末状 毒品 可疑 物中 检出   <e2>   甲基苯丙胺   </e2>   MDMA,2
NA,经 审理 查明 2014 年 5 月 被告人 黎某 从 梧州市 一个 花 名叫 燕子 的 女子 真实 姓名 不详 另案处理 处 获得 一批 毒品 并 带回 桂平市 西 山镇 绿景翠苑 小区 F402 房其 居住 的 房间内 收藏 2014 年 6 月 9 日 被告人 黎某 将 毒品 交由 室友 曾某某 已 判刑 保管 在 曾某某 的 卧室 内 次日 公安干警 在 曾某某 卧室 内 电脑 台上 搜出 晶体 状 毒品 可疑 物三 小包 净重 8.5 克 在 保险柜 内 搜出 咖啡色 粉末状 毒品 可疑 物 一小包 净重 27 克 晶体 状 可疑 物 一小 盒 净重 34 克 经查 上述 毒品 均 为 被告人   <e1>   黎某   </e1>   所有 经 检验 在 电脑 台上 搜获 的 三 小包 晶体 状 毒品 可疑 物在 保险柜 内 搜获 的 一小 盒 晶体 状 可疑 物中均 检出 氯胺酮 在 保险柜 内 搜获 的 一小包 咖啡色 粉末状 毒品 可疑 物中 检出   <e2>   甲基苯丙胺   </e2>   MDMA,4
NA,经 审理 查明 2014 年 5 月 被告人 黎某 从 梧州市 一个 花 名叫 燕子 的 女子 真实 姓名 不详 另案处理 处 获得 一批 毒品 并 带回 桂平市 西 山镇 绿景翠苑 小区 F402 房其 居住 的 房间内 收藏 2014 年 6 月 9 日 被告人 黎某 将 毒品 交由 室友 曾某某 已 判刑 保管 在 曾某某 的 卧室 内   <e1>   次日   </e1>   公安干警 在 曾某某 卧室 内 电脑 台上 搜出 晶体 状 毒品 可疑 物三 小包 净重 8.5 克 在 保险柜 内 搜出 咖啡色 粉末状 毒品 可疑 物 一小包 净重 27 克 晶体 状 可疑 物 一小 盒 净重 34 克 经查 上述 毒品 均 为 被告人 黎某 所有 经 检验 在 电脑 台上 搜获 的 三 小包 晶体 状 毒品 可疑 物在 保险柜 内 搜获 的 一小 盒 晶体 状 可疑 物中均 检出 氯胺酮 在 保险柜 内 搜获 的 一小包 咖啡色 粉末状 毒品 可疑 物中 检出   <e2>   甲基苯丙胺   </e2>   MDMA,4
sell_drugs_to,公诉 机关 指控 2008年10月13日15时 许 被告人   <e1>   吴a   </e1>   至 本市 闵行区瑞丽路l28号上海市第五人民医院正门北10米 处 将 0.2 2克 白色 粉末 以 人民币 230 元 贩卖 给 吸毒 人员   <e2>   奚a   </e2>   后 被 公安机关 当场 查获 公安机关 还 从 被告人 吴a 处 另 查获 1.3 2克 白色晶体,1
NA,公诉 机关 指控 2008年10月13日15时 许 被告人   <e1>   吴a   </e1>   至 本市 闵行区瑞丽路l28号上海市第五人民医院正门北10米 处 将 0.2 2克 白色 粉末 以 人民币 230 元 贩卖 给 吸毒 人员 奚a 后 被 公安机关 当场 查获 公安机关 还 从 被告人   <e2>   吴a   </e2>   处 另 查获 1.3 2克 白色晶体,4
NA,公诉 机关 指控   <e1>   2008年10月13日15时   </e1>   许 被告人 吴a 至 本市   <e2>   闵行区瑞丽路l28号上海市第五人民医院正门北10米   </e2>   处 将 0.2 2克 白色 粉末 以 人民币 230 元 贩卖 给 吸毒 人员 奚a 后 被 公安机关 当场 查获 公安机关 还 从 被告人 吴a 处 另 查获 1.3 2克 白色晶体,4
provide_shelter_for,鹤壁市 鹤山区 人民检察院 指控 2015年5月 被告人   <e1>   直某某   </e1>   在 鹤壁市 山城区 盛华 宾馆 开房间 容留   <e2>   李某   </e2>   小名 李鹏 王某 郭某 小名 郭龙 三人 在 528 房间 吸食 甲基苯丙胺 俗称 冰毒 公诉 机关 认为 被告人 直某某 的 行为 构成 容留 他人 吸毒 罪 建议 依法 进行 判处,3
provide_shelter_for,鹤壁市 鹤山区 人民检察院 指控 2015年5月 被告人   <e1>   直某某   </e1>   在 鹤壁市 山城区 盛华 宾馆 开房间 容留 李某 小名 李鹏   <e2>   王某   </e2>   郭某 小名 郭龙 三人 在 528 房间 吸食 甲基苯丙胺 俗称 冰毒 公诉 机关 认为 被告人 直某某 的 行为 构成 容留 他人 吸毒 罪 建议 依法 进行 判处,3
provide_shelter_for,鹤壁市 鹤山区 人民检察院 指控 2015年5月 被告人   <e1>   直某某   </e1>   在 鹤壁市 山城区 盛华 宾馆 开房间 容留 李某 小名 李鹏 王某   <e2>   郭某   </e2>   小名 郭龙 三人 在 528 房间 吸食 甲基苯丙胺 俗称 冰毒 公诉 机关 认为 被告人 直某某 的 行为 构成 容留 他人 吸毒 罪 建议 依法 进行 判处,3
NA,鹤壁市 鹤山区 人民检察院 指控 2015年5月 被告人 直某某 在 鹤壁市 山城区 盛华 宾馆 开房间 容留 李某 小名 李鹏 王某 郭某 小名 郭龙 三人 在 528 房间 吸食   <e1>   甲基苯丙胺   </e1>   俗称   <e2>   冰毒   </e2>   公诉 机关 认为 被告人 直某某 的 行为 构成 容留 他人 吸毒 罪 建议 依法 进行 判处,4
NA,鹤壁市 鹤山区 人民检察院 指控   <e1>   2015年5月   </e1>   被告人 直某某 在 鹤壁市 山城区 盛华 宾馆 开房间 容留 李某 小名 李鹏 王某 郭某 小名 郭龙 三人 在 528 房间 吸食 甲基苯丙胺   <e2>   冰毒   </e2>   称 冰毒 公诉 机关 认为 被告人 直某某 的 行为 构成 容留 他人 吸毒 罪 建议 依法 进行 判处,4
provide_shelter_for,北京市 东城区 人民检察院 指控 被告人   <e1>   张   </e1>   于 2014年9月30日16时 许在 本市 东城区横街胡同28号内11号其家中 容留   <e2>   刘 1   </e2>   马史 吸食毒品 海洛因 后 被 北京市公安局 西城 分局 民警 查获 现场 起获 毒品 海洛因 3.79 克,3
provide_shelter_for,北京市 东城区 人民检察院 指控 被告人   <e1>   张   </e1>   于 2014年9月30日16时 许在 本市 东城区横街胡同28号内11号其家中 容留 刘 1   <e2>   马   </e2>   史 吸食毒品 海洛因 后 被 北京市公安局 西城 分局 民警 查获 现场 起获 毒品 海洛因 3.79 克,3
provide_shelter_for,北京市 东城区 人民检察院 指控 被告人   <e1>   张   </e1>   于 2014年9月30日16时 许在 本市 东城区横街胡同28号内11号其家中 容留 刘 1 马   <e2>   史   </e2>   吸食毒品 海洛因 后 被 北京市公安局 西城 分局 民警 查获 现场 起获 毒品 海洛因 3.79 克,3
NA,北京市 东城区 人民检察院 指控 被告人 张于   <e1>   2014年9月30日16时   </e1>   许   <e2>   东城区横街胡同28号内11号其家中   </e2>   号 其 家中 容留 刘 1 马史 吸食毒品 海洛因 后 被 北京市公安局 西城 分局 民警 查获 现场 起获 毒品 海洛因 3.79 克,4
NA,北京市 东城区 人民检察院 指控 被告人 张于   <e1>   2014年9月30日16时   </e1>   许在 本市 东城区横街胡同28号内11号其家中 容留 刘 1   <e2>   史   </e2>   史 吸食毒品 海洛因 后 被 北京市公安局 西城 分局 民警 查获 现场 起获 毒品 海洛因 3.79 克,4
posess,上海市 虹口区 人民检察院 指控 被告人 周某某 于 2015 年 11月 10 日 17 时许 在 本市 虹口区 四川北路 海伦西路 路口 被 公安人员 抓获 民警 当场 从 其 身上 查获 透明 塑料袋 包裹 的 白色晶体 4 包 案发后 经 上海市 毒品 检验 中心 鉴定 送检   <e1>   周某某   </e1>   的 12.60克 白色晶体 中 检出   <e2>   甲基苯丙胺   </e2>   成分,2
NA,上海市 虹口区 人民检察院 指控 被告人 周某某 于 2015 年 11月 10 日 17 时许 在 本市 虹口区 四川北路 海伦西路 路口 被 公安人员 抓获 民警 当场 从 其 身上 查获 透明 塑料袋 包裹 的 白色晶体 4 包 案发后 经 上海市 毒品 检验 中心 鉴定 送检   <e1>   周某某   < / e   <e2>   12.60克   </e2>   . 60 克 白色晶体 中 检出 甲基苯丙胺 成分,4
NA,上海市 虹口区 人民检察院 指控 被告人 周某某 于 2015 年 11月 10 日 17 时许 在 本市 虹口区 四川北路   <e1>   海伦西路   </e1>   路口 被 公安人员 抓获 民警 当场 从 其 身上 查获 透明 塑料袋 包裹 的 白色晶体 4 包 案发后 经 上海市 毒品 检验 中心 鉴定 送检 周某某 的 12.60克 白色晶体 中 检出   <e2>   甲基苯丙胺   </e2>   成分,4
sell_drugs_to,重庆市 九龙坡区 人民检察院 指控 2016 年 6 月 23 日 11 时许 被告人   <e1>   王某某   </e1>   在 重庆市 九龙坡区 某村 号 的 家中 以 600 元 的 价格 将 2 袋 分别 净重 0.84克 1克 的 疑似 毒品 冰毒 卖 给 购毒 人员   <e2>   张某   </e2>   交易 完成 后 被 民警 当场 查获 民警 当场 查获 交易 的 毒品 毒资 还 从 被告人 王某某 处 查获 1 袋 净重 1克 的 疑似 毒品 冰毒 及 联系 毒品 交易 的 手机 1 部经 检验 从 查获 的 疑似 毒品 冰毒 中均 检出 甲基苯丙胺 成分,1
traffic_in,重庆市 九龙坡区 人民检察院 指控 2016 年 6 月 23 日 11 时许 被告人   <e1>   王某某   </e1>   在 重庆市 九龙坡区 某村 号 的 家中 以 600 元 的 价格 将 2 袋 分别 净重 0.84克 1克 的 疑似 毒品   <e2>   冰毒   </e2>   卖 给 购毒 人员 张某 交易 完成 后 被 民警 当场 查获 民警 当场 查获 交易 的 毒品 毒资 还 从 被告人 王某某 处 查获 1 袋 净重 1克 的 疑似 毒品 冰毒 及 联系 毒品 交易 的 手机 1 部经 检验 从 查获 的 疑似 毒品 冰毒 中均 检出 甲基苯丙胺 成分,0
NA,重庆市 九龙坡区 人民检察院 指控 2016 年 6 月 23 日 11 时许 被告人 王某某 在 重庆市 九龙坡区 某村 号 的 家中 以 600 元 的 价格 将 2 袋 分别 净重 0.84克 1克 的 疑似 毒品   <e1>   冰毒   </e1>   卖 给 购毒 人员   <e2>   张某   </e2>   交易 完成 后 被 民警 当场 查获 民警 当场 查获 交易 的 毒品 毒资 还 从 被告人 王某某 处 查获 1 袋 净重 1克 的 疑似 毒品 冰毒 及 联系 毒品 交易 的 手机 1 部经 检验 从 查获 的 疑似 毒品 冰毒 中均 检出 甲基苯丙胺 成分,4
NA,重庆市 九龙坡区 人民检察院 指控 2016 年 6 月 23 日 11 时许 被告人   <e1>   王某某   </e1>   在 重庆市 九龙坡区 某村 号 的 家中 以 600 元 的 价格 将 2 袋 分别 净重 0.84克 1克 的 疑似 毒品 冰毒 卖 给 购毒 人员 张某 交易 完成 后 被 民警 当场 查获 民警 当场 查获 交易 的 毒品 毒资 还 从 被告人 王某某 处 查获 1 袋 净重 1克 的 疑似 毒品 冰毒 及 联系 毒品 交易 的 手机 1 部经 检验 从 查获 的 疑似 毒品 冰毒   <e2>   甲基苯丙胺   </e2>   基 苯丙胺 成分,4
posess,上海市浦东新区 人民检察院 指控 2010 年 8 月 18 日晚 被告人   <e1>   李某某   </e1>   在 上海市浦东新区 大道 站路 94 弄 252 号 底楼 楼道口 被 公安机关 搜出 身上 6 包   <e2>   甲基苯丙胺   </e2>   共 14.38 克后 公安机关 又 从 该 号 502 室 其 住处 搜出 16 包 甲基苯丙胺 共 289.64 公诉 机关 当 庭讯 宣读 了 证人 陈某某 1 张某某 吴某某 郑某 陈某某 的 证言 扣押 物品 清单 称重 记录 毒品 检验 报告 收缴 毒品 单据 房屋 租赁 协议 及 释放 证明书 案发 经过 被告人 李某某 的 庭前 供述 出示 了 相关 照片 等 证据 以 证实 上述 指控 公诉 机关 认为 被告人 李某某 明知 是 毒品 而 非法 持有 且 数量 达到 304.0 2克 其 行为 已触犯 中华人民共和国 刑法 第三 百 四十八条 应 以 非法 持有 毒品 罪 追究 刑事责任 被告人 李某某 系 累犯 应当 依法 从重 处罚 建议 对 其 判处 十年 以上 有期徒刑 并 处罚金,2
NA,上海市浦东新区 人民检察院 指控 2010 年 8 月 18 日晚 被告人 李某某 在 上海市浦东新区 大道 站路 94 弄 252 号 底楼 楼道口 被 公安机关 搜出 身上 6 包 甲基苯丙胺 共 14.38 克后 公安机关 又 从 该 号 502 室 其 住处 搜出 16 包 甲基苯丙胺 共 289.64 公诉 机关 当 庭讯 宣读 了 证人 陈某某 1 张某某 吴某某   <e1>   郑某   </e1>   陈某某 的 证言 扣押 物品 清单 称重 记录 毒品 检验 报告 收缴 毒品 单据 房屋 租赁 协议 及 释放 证明书 案发 经过 被告人 李某某 的 庭前 供述 出示 了 相关 照片 等 证据 以 证实 上述 指控 公诉 机关 认   <e2>   李某某   </e2>   人 李某某 明知 是 毒品 而 非法 持有 且 数量 达到 304.0 2克 其 行为 已触犯 中华人民共和国 刑法 第三 百 四十八条 应 以 非法 持有 毒品 罪 追究 刑事责任 被告人 李某某 系 累犯 应当 依法 从重 处罚 建议 对 其 判处 十年 以上 有期徒刑 并 处罚金,4
NA,上海市浦东新区 人民检察院 指控 2010 年 8 月 18 日晚 被告人 李某某 在 上海市浦东新区 大道 站路 94 弄 252 号 底楼 楼道口 被 公安机关 搜出 身上 6 包 甲基苯丙胺 共 14.38 克后 公安机关 又 从 该 号 502 室 其 住处 搜出 16 包 甲基苯丙胺 共 289.64 公诉 机关 当 庭讯 宣读 了 证人 陈某某 1 张某某   <e1>   吴某某   </e1>   郑某 陈某某 的 证言 扣押 物品 清单 称重 记录 毒品 检验 报告 收缴 毒品 单据 房屋 租赁 协议 及 释放 证明书 案发 经过 被告人   <e2>   李某某   </e2>   的 庭前 供述 出示 了 相关 照片 等 证据 以 证实 上述 指控 公诉 机关 认为 被告人 李某某 明知 是 毒品 而 非法 持有 且 数量 达到 304.0 2克 其 行为 已触犯 中华人民共和国 刑法 第三 百 四十八条 应 以 非法 持有 毒品 罪 追究 刑事责任 被告人 李某某 系 累犯 应当 依法 从重 处罚 建议 对 其 判处 十年 以上 有期徒刑 并 处罚金,4
traffic_in,经 审理 查明 2013年8月份 左右 的 一天 经 电话 联系 后 被告人   <e1>   许某某   </e1>   在 玉屏侗族自治县大龙镇大屯村铁路桥下 将 一个   <e2>   海洛因   </e2>   零包 以 人民币 45 元 的 价格 卖 给 吸毒 人员 杨某 得 赃款 人民币 45 元,0
sell_drugs_to,经 审理 查明 2013年8月份 左右 的 一天 经 电话 联系 后 被告人   <e1>   许某某   </e1>   在 玉屏侗族自治县大龙镇大屯村铁路桥下 将 一个 海洛因 零包 以 人民币 45 元 的 价格 卖 给 吸毒 人员   <e2>   杨某   </e2>   得 赃款 人民币 45 元,1
NA,经 审理 查明   <e1>   2013年8月份   </e1>   左右 的 一天 经 电话 联系 后 被告人 许某某 在 玉屏侗族自治县大龙镇大屯村铁路桥下 将 一个   <e2>   海洛因   </e2>   零包 以 人民币 45 元 的 价格 卖 给 吸毒 人员 杨某 得 赃款 人民币 45 元,4
NA,经 审理 查明   <e1>   2013年8月份   </e1>   左右 的 一天 经 电话 联系 后 被告人   <e2>   玉屏侗族自治县大龙镇大屯村铁路桥下   </e2>   铁路桥 下 将 一个 海洛因 零包 以 人民币 45 元 的 价格 卖 给 吸毒 人员 杨某 得 赃款 人民币 45 元,4
provide_shelter_for,经 审理 查明 被告人   <e1>   于某某   </e1>   在 位于 庄河市 泰昌 路 的 双盛阁 旅店 某 房间内 先后 六次 容留   <e2>   鄂某某   </e2>   吸食 甲基苯丙胺 冰毒 具体 犯罪事实 如下,3
NA,经 审理 查明 被告人 于某某 在 位于 庄河市 泰昌 路 的 双盛阁 旅店 某 房间内 先后 六次 容留   <e1>   鄂某某   </e1>   吸食 甲基   <e2>   冰毒   </e2>   胺 冰毒 具体 犯罪事实 如下,4
NA,经 审理 查明 被告人   <e1>   于某某   </e1>   在 位于 庄河市 泰昌 路 的 双盛阁 旅店 某 房间内 先后 六次 容留 鄂   <e2>   甲基苯丙胺   </e2>   基 苯丙胺 冰毒 具体 犯罪事实 如下,4
sell_drugs_to,郑州 高新技术 产业 开发区 人民检察院 指控 2010年3月21日 被告人 韩某某 在 东莞 以 500 元 的 价格 购买 毒品 一包 准备 带 回老家 卖出 2010 年 4 月 9 日 0 时许 在 郑州市 郑东新 区 十里铺 街 吉祥 门 快捷酒店 206 房间内   <e1>   韩某某   </e1>   谈好 以 800 元 的 价格 向   <e2>   马 ⅹ   </e2>   出售 该包 毒品 韩某某 在 房间内 等候 交易 时 被 民警 查获 现场 收缴 疑是 毒品 的 白色晶体 一包 经 鉴定 收缴 的 白色晶体 重 1.3 2克 该 物品 中有 甲基苯丙胺 的 成分,1
traffic_in,郑州 高新技术 产业 开发区 人民检察院 指控 2010年3月21日 被告人 韩某某 在 东莞 以 500 元 的 价格 购买 毒品 一包 准备 带 回老家 卖出 2010 年 4 月 9 日 0 时许 在 郑州市 郑东新 区 十里铺 街 吉祥 门 快捷酒店 206 房间内   <e1>   韩某某   </e1>   谈好 以 800 元 的 价格 向 马 ⅹ 出售 该包 毒品 韩某某 在 房间内 等候 交易 时 被 民警 查获 现场 收缴 疑是 毒品 的 白色晶体 一包 经 鉴定 收缴 的 白色晶体 重 1.3 2克 该 物品 中有   <e2>   甲基苯丙胺   </e2>   的 成分,0
NA,郑州 高新技术 产业 开发区 人民检察院 指控   <e1>   2010年3月21日   </e1>   被告人 韩某某 在 东莞 以 500 元 的 价格 购买 毒品 一包 准备 带 回老家 卖出 2010 年 4 月 9 日 0 时许 在 郑州市 郑东新 区 十里铺 街 吉祥 门 快捷酒店 206 房间内 韩某某 谈好 以 800 元 的 价格 向 马 ⅹ 出售 该包 毒品 韩某某 在 房间内 等候 交易 时 被 民警 查获 现场 收缴 疑是 毒品 的 白色晶体 一包 经 鉴定 收缴 的 白色晶体 重 1.3 2克 该   <e2>   甲基苯丙胺   </e2>   基 苯丙胺 的 成分,4
NA,郑州 高新技术 产业 开发区 人民检察院 指控   <e1>   2010年3月21日   </e1>   被告人   <e2>   东莞   </e2>   某 在 东莞 以 500 元 的 价格 购买 毒品 一包 准备 带 回老家 卖出 2010 年 4 月 9 日 0 时许 在 郑州市 郑东新 区 十里铺 街 吉祥 门 快捷酒店 206 房间内 韩某某 谈好 以 800 元 的 价格 向 马 ⅹ 出售 该包 毒品 韩某某 在 房间内 等候 交易 时 被 民警 查获 现场 收缴 疑是 毒品 的 白色晶体 一包 经 鉴定 收缴 的 白色晶体 重 1.3 2克 该 物品 中有 甲基苯丙胺 的 成分,4
sell_drugs_to,衡山县 人民检察院 指控 2016 年 6 月 1 日 下午 3 时 左右 戴某某 到 被告人 王某某 居住 的 廉租房 位于 衡山县 开云镇 环溪村 廉租房 1 栋 3 单元 303 室 打游戏 晚上8时 许   <e1>   向某某   </e1>   来   <e2>   王某某   </e2>   人 王某某 居住 的 廉租房 当场 支付 了 200 元 钱 给 王某某 购买 毒品 之后 向某某 戴某某 和 王某某 一同 在 王某某 居住 的 廉租房 内 吸食毒品 2016 年 6 月 2 7日 衡山县 公安局 民警 在 岭坡 街上 进行 例行 性 检查 过程 中 发现 富荣 宾馆 408 房内 住宿 人员 与 登记 不符 并 发现 房间内 有 吸毒 工具 遂 对 住宿 人员 进行 搜查 从 王某某 身上 扣押 疑似 毒品 冰毒 7 包 疑似 红色 颗粒 麻古 6.5 粒 粉末状 麻古 2 包经 鉴定 从 王某某 身上 扣押 的 疑似 毒品 冰毒 2.09 克 麻古 0.83 克中 分别 检测 出 甲基苯丙胺 咖啡因 成分 指控 认为 被告人 王某某 的 行为 已触犯 了 中华人民共和国 刑法 第三 百 四十七 条 第一 四款 的 规定 依法 应 追究其 刑事责任,1
NA,衡山县 人民检察院 指控 2016 年 6 月 1 日 下午 3 时 左右 戴某某 到 被告人 王某某 居住 的 廉租房 位于 衡山县 开云镇 环溪村 廉租房 1 栋 3 单元 303 室 打游戏 晚上8时 许 向某某 来到 被告人 王某某 居住 的 廉租房 当场 支付 了 200 元 钱 给   <e1>   王某某   </e1>   购买 毒品 之后 向某某 戴某某 和 王某某 一同 在 王某某 居住 的 廉租房 内 吸食毒品 2016 年 6 月 2 7日 衡山县 公安局 民警 在 岭坡 街上 进行 例行 性 检查 过程 中 发现 富荣 宾馆 408 房内 住宿 人员 与 登记 不符 并 发现 房间内 有 吸毒 工具 遂 对 住宿 人员 进行   <e2>   王某某   </e2>   从 王某某 身上 扣押 疑似 毒品 冰毒 7 包 疑似 红色 颗粒 麻古 6.5 粒 粉末状 麻古 2 包经 鉴定 从 王某某 身上 扣押 的 疑似 毒品 冰毒 2.09 克 麻古 0.83 克中 分别 检测 出 甲基苯丙胺 咖啡因 成分 指控 认为 被告人 王某某 的 行为 已触犯 了 中华人民共和国 刑法 第三 百 四十七 条 第一 四款 的 规定 依法 应 追究其 刑事责任,4
NA,衡山县 人民检察院 指控 2016 年 6 月 1 日 下午 3 时 左右 戴某某 到 被告人 王某某 居住 的 廉租房 位于 衡山县 开云镇 环溪村 廉租房 1 栋 3 单元 303 室 打游戏   <e1>   晚上8时   </e1>   许 向某某 来到 被告人 王某某 居住 的 廉租房 当场 支付 了 200 元 钱 给 王某某 购买 毒品 之后 向某某   <e2>   戴某某   </e2>   和 王某某 一同 在 王某某 居住 的 廉租房 内 吸食毒品 2016 年 6 月 2 7日 衡山县 公安局 民警 在 岭坡 街上 进行 例行 性 检查 过程 中 发现 富荣 宾馆 408 房内 住宿 人员 与 登记 不符 并 发现 房间内 有 吸毒 工具 遂 对 住宿 人员 进行 搜查 从 王某某 身上 扣押 疑似 毒品 冰毒 7 包 疑似 红色 颗粒 麻古 6.5 粒 粉末状 麻古 2 包经 鉴定 从 王某某 身上 扣押 的 疑似 毒品 冰毒 2.09 克 麻古 0.83 克中 分别 检测 出 甲基苯丙胺 咖啡因 成分 指控 认为 被告人 王某某 的 行为 已触犯 了 中华人民共和国 刑法 第三 百 四十七 条 第一 四款 的 规定 依法 应 追究其 刑事责任,4
sell_drugs_to,怀化市 鹤城区 人民检察院 指控 2012年7月21日15时 许 被告人 黄某某 在 怀化市 火车站 雄风 宾馆 门口 以 300 元 的 价格 从 外号 军娃 另案处理 处 购买 了 重约 0.5克 含 甲基苯丙胺 成分 的 毒品 冰毒 当日 16 时许 被告人   <e1>   黄某某   </e1>   分 两次 在 怀化市 火车站 旁 天府 宾馆 713 房间内 将 上述 毒品 以 500 元 的 价格 贩卖 给 吸毒 人员   <e2>   潘某某   </e2>  ,1
NA,怀化市 鹤城区 人民检察院 指控 2012年7月21日15时 许 被告人 黄某某 在 怀化市 火车站 雄风 宾馆 门口 以 300 元 的 价格 从 外号 军娃 另案处理 处 购买 了 重约 0.5克 含 甲基苯丙胺 成分 的 毒品   <e1>   冰毒   </e1>   当日 16 时许 被告人 黄某某 分 两次 在 怀化市 火车站 旁 天府 宾馆 713 房间内 将 上述 毒品 以 500 元 的 价格 贩卖 给   <e2>   潘某某   </e2>   员 潘某某,4
NA,怀化市 鹤城区 人民检察院 指控   <e1>   2012年7月21日15时   </e1>   许 被告人 黄某某 在 怀化市 火车站 雄风 宾馆 门口 以 300 元 的 价格 从 外号 军娃 另案处理 处 购买 了 重约 0.5克 含 甲基苯丙胺 成分 的 毒品 冰毒 当日 16 时许 被告人 黄某某 分 两次 在 怀化市 火车站 旁 天府 宾馆 713 房间内 将 上述 毒品 以 500 元 的 价格 贩卖 给   <e2>   潘某某   </e2>   员 潘某某,4
sell_drugs_to,武鸣县 人民检察院 指控 2014年12月 11 日 18 时许 被告人   <e1>   钟某   </e1>   在 武鸣县城厢镇和平街307号门 前 销售 海洛因 给   <e2>   许某   </e2>   后 因 许某 又 提出 购买 冰毒 钟某 遂 离开 找 外号 为 侯易 的 男子 拿货 后 接着 返回 原处 将 冰毒 销售 给 许某 两人 冰毒 交易 结束 后 被 公安民警 当场 抓获 并 从 两人 身上 查获 扣押 了 毒品 可疑 物 和 现金 90 元经 称量 和 鉴定 缴获 的 晶体 毒品 可疑 物净 重0.95克 从中 检出 甲基苯丙胺 缴获 的 粉末 毒品 可疑 物 净重 0.03克 从中 检出 海洛因 公诉 机关 认为 被告人 钟某 的 行为 已触犯 中华人民共和国 刑法 第三 百 四十七 条 之 规定 应 以 贩卖毒品 罪 追究其 刑事责任 提请 本院 依法 判处,1
traffic_in,武鸣县 人民检察院 指控 2014年12月 11 日 18 时许 被告人   <e1>   钟某   </e1>   在 武鸣县城厢镇和平街307号门 前 销售   <e2>   海洛因   </e2>   给 许某 后 因 许某 又 提出 购买 冰毒 钟某 遂 离开 找 外号 为 侯易 的 男子 拿货 后 接着 返回 原处 将 冰毒 销售 给 许某 两人 冰毒 交易 结束 后 被 公安民警 当场 抓获 并 从 两人 身上 查获 扣押 了 毒品 可疑 物 和 现金 90 元经 称量 和 鉴定 缴获 的 晶体 毒品 可疑 物净 重0.95克 从中 检出 甲基苯丙胺 缴获 的 粉末 毒品 可疑 物 净重 0.03克 从中 检出 海洛因 公诉 机关 认为 被告人 钟某 的 行为 已触犯 中华人民共和国 刑法 第三 百 四十七 条 之 规定 应 以 贩卖毒品 罪 追究其 刑事责任 提请 本院 依法 判处,0
traffic_in,武鸣县 人民检察院 指控 2014年12月 11 日 18 时许 被告人 钟某 在 武鸣县城厢镇和平街307号门 前 销售 海洛因 给 许某 后 因 许某 又 提出 购买   <e1>   冰毒   < / e   <e2>   钟某   </e2>     钟某 遂 离开 找 外号 为 侯易 的 男子 拿货 后 接着 返回 原处 将 冰毒 销售 给 许某 两人 冰毒 交易 结束 后 被 公安民警 当场 抓获 并 从 两人 身上 查获 扣押 了 毒品 可疑 物 和 现金 90 元经 称量 和 鉴定 缴获 的 晶体 毒品 可疑 物净 重0.95克 从中 检出 甲基苯丙胺 缴获 的 粉末 毒品 可疑 物 净重 0.03克 从中 检出 海洛因 公诉 机关 认为 被告人 钟某 的 行为 已触犯 中华人民共和国 刑法 第三 百 四十七 条 之 规定 应 以 贩卖毒品 罪 追究其 刑事责任 提请 本院 依法 判处,0
NA,武鸣县 人民检察院 指控 2014年12月 11 日 18 时许 被告人 钟某 在 武鸣县城厢镇和平街307号门 前 销售 海洛因 给   <e1>   许某   </e1>   后 因 许某 又 提出 购买 冰毒 钟某 遂 离开 找 外号 为 侯易 的 男子 拿货 后 接着 返回 原处 将 冰毒 销售 给 许某 两人   <e2>   冰毒   </e2>   交易 结束 后 被 公安民警 当场 抓获 并 从 两人 身上 查获 扣押 了 毒品 可疑 物 和 现金 90 元经 称量 和 鉴定 缴获 的 晶体 毒品 可疑 物净 重0.95克 从中 检出 甲基苯丙胺 缴获 的 粉末 毒品 可疑 物 净重 0.03克 从中 检出 海洛因 公诉 机关 认为 被告人 钟某 的 行为 已触犯 中华人民共和国 刑法 第三 百 四十七 条 之 规定 应 以 贩卖毒品 罪 追究其 刑事责任 提请 本院 依法 判处,4
